gb|JX121115|+|0-858|ARO:3001187|SHV-148 [Klebsiella pneumoniae] 	858	0	856	+	<5151	3319	23	879	851	856	255	NM:i:5	AS:f:841.3	dv:f:0.00584112	id:f:0.994159	cg:Z:91=1X607=1X2=1X16=1X41=1X94=
gb|JX121116|+|0-858|ARO:3001188|SHV-149 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	881	850	858	255	NM:i:8	AS:f:834.48	dv:f:0.00932401	id:f:0.990676	cg:Z:91=1X11=1X10=1X324=1X259=1X2=1X16=1X41=1X96=
gb|AF226622|+|54-915|ARO:3001073|SHV-14 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:9=1X81=1X22=1X241=1X342=1X2=1X1=1X56=1X99=
gb|JX121117|+|0-858|ARO:3001189|SHV-150 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	881	851	858	255	NM:i:7	AS:f:837.42	dv:f:0.00815851	id:f:0.991841	cg:Z:91=1X264=1X342=1X2=1X16=1X7=1X33=1X96=
gb|JX121118|+|0-858|ARO:3001190|SHV-151 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	881	850	858	255	NM:i:8	AS:f:834.48	dv:f:0.00932401	id:f:0.990676	cg:Z:91=1X14=1X7=1X241=1X342=1X2=1X16=1X41=1X96=
gb|JX121119|+|0-858|ARO:3001191|SHV-152 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	881	852	858	255	NM:i:6	AS:f:840.36	dv:f:0.00699301	id:f:0.993007	cg:Z:91=1X73=1X157=1X378=1X58=1X23=1X72=
gb|JX121120|+|0-858|ARO:3001192|SHV-153 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	881	852	858	255	NM:i:6	AS:f:840.36	dv:f:0.00699301	id:f:0.993007	cg:Z:91=1X309=1X300=1X58=1X23=1X13=1X58=
gb|JX121121|+|0-858|ARO:3001193|SHV-154 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	881	853	858	255	NM:i:5	AS:f:843.3	dv:f:0.00582751	id:f:0.994172	cg:Z:91=1X22=1X589=1X53=1X2=1X96=
gb|JX121122|+|0-858|ARO:3001194|SHV-155 [Klebsiella pneumoniae] 	858	0	856	+	<5151	3319	23	879	851	856	255	NM:i:5	AS:f:841.3	dv:f:0.00584112	id:f:0.994159	cg:Z:699=1X2=1X1=1X56=1X32=1X61=
gb|JX121123|+|0-861|ARO:3001195|SHV-156 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:259=1X63=1X111=1X263=1X2=1X1=1X56=1X99=
gb|JX121124|+|0-861|ARO:3001196|SHV-157 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:210=1X145=1X179=1X162=1X2=1X1=1X56=1X71=1X27=
gb|JX121125|+|0-858|ARO:3001197|SHV-158 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	881	851	858	255	NM:i:7	AS:f:837.42	dv:f:0.00815851	id:f:0.991841	cg:Z:159=1X163=1X375=1X2=1X1=1X56=1X32=1X63=
gb|JX121126|+|0-858|ARO:3001198|SHV-159 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	881	851	858	255	NM:i:7	AS:f:837.42	dv:f:0.00815851	id:f:0.991841	cg:Z:323=1X301=1X73=1X2=1X1=1X56=1X32=1X63=
gb|AJ011428|+|0-861|ARO:3001074|SHV-15 [Escherichia coli] 	861	0	861	+	<5151	3319	23	884	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:225=1X26=1X508=1X99=
gb|JX121127|+|0-861|ARO:3001199|SHV-160 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:99=1X661=1X99=
gb|JX121128|+|0-861|ARO:3001200|SHV-161 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:91=1X22=1X584=1X2=1X58=1X23=1X75=
gb|JX121129|+|0-858|ARO:3001201|SHV-162 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	881	848	859	255	NM:i:11	AS:f:825.66	dv:f:0.0128056	id:f:0.987194	cg:Z:91=1X22=1X11=1X229=1X179=1X165=1X1I1=1X1D52=1X2=1X96=
gb|JX121130|+|0-858|ARO:3001202|SHV-163 [Klebsiella pneumoniae] 	858	0	856	+	<5151	3319	23	879	849	856	255	NM:i:7	AS:f:835.42	dv:f:0.00817757	id:f:0.991822	cg:Z:91=1X22=1X241=1X345=1X1=1X53=1X2=1X94=
gb|HE981194|+|0-861|ARO:3001347|SHV-164 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	862	255	NM:i:9	AS:f:834.54	dv:f:0.0104408	id:f:0.989559	cg:Z:91=1X63=1X476=1X66=1X2=1X1I1=1X1D1X154=
gb|JX121131|+|0-858|ARO:3001203|SHV-165 [Klebsiella pneumoniae] 	858	0	858	+	<5151	3319	23	881	853	858	255	NM:i:5	AS:f:843.3	dv:f:0.00582751	id:f:0.994172	cg:Z:39=1X51=1X309=1X359=1X23=1X72=
gb|AB733453|+|3-849|ARO:3001204|SHV-167 [Klebsiella pneumoniae] 	846	0	846	+	<5151	3319	23	869	836	846	255	NM:i:10	AS:f:816.6	dv:f:0.0118203	id:f:0.98818	cg:Z:91=1X155=1X73=1X34=1X67=1X274=1X2=1X1=1X56=1X23=1X60=
gb|JX870080|+|0-861|ARO:3001352|SHV-168 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	850	862	255	NM:i:12	AS:f:825.72	dv:f:0.0139211	id:f:0.986079	cg:Z:9=1X19=1X61=1X264=1X67=1X274=1X2=1X1I1=1X1D52=1X2=1X99=
gb|AF072684|+|117-993|ARO:3001075|SHV-16 [Klebsiella pneumoniae] 	876	0	876	+	<5151	3319	23	884	847	877	255	NM:i:30	AS:f:787.8	dv:f:0.0342075	id:f:0.965792	cg:Z:91=1X181=1X1D2=1X1I123=1X65=2I1X1I1=1X2I1X2I1X1I1=1X7I225=1X2=1X58=1X23=1X75=
gb|KF513177|+|0-861|ARO:3001356|SHV-172 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:699=1X2=1X52=1X5=1X23=1X75=
gb|KF513178|+|0-861|ARO:3001357|SHV-173 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:139=1X183=1X375=1X2=1X16=1X41=1X99=
gb|KF705209|+|0-861|ARO:3001361|SHV-178 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:356=1X261=1X80=1X2=1X16=1X41=1X99=
gb|KF705208|+|0-861|ARO:3001362|SHV-179 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:91=1X104=1X502=1X2=1X16=1X41=1X99=
gb|KP050487.1|+|0-861|ARO:3001350|SHV-180 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:91=1X23=1X430=1X152=1X2=1X16=1X41=1X99=
gb|KP050489|+|0-861|ARO:3001364|SHV-182 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	862	255	NM:i:9	AS:f:834.54	dv:f:0.0104408	id:f:0.989559	cg:Z:303=1X19=1X375=1X2=1X1I1=1X1D55=1X32=1X66=
gb|HG934764|+|0-864|ARO:3001351|SHV-183 [Enterobacter cloacae] 	864	0	864	+	<5151	3319	23	884	859	864	255	NM:i:5	AS:f:849.3	dv:f:0.00578704	id:f:0.994213	cg:Z:546=1I1X2I214=1X99=
gb|KM233164|+|0-861|ARO:3003152|SHV-185 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:91=1X607=1X2=1X1=1X56=1X3=1X95=
gb|KM233165|+|0-861|ARO:3003153|SHV-186 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:91=1X454=1X152=1X2=1X5=1X10=1X41=1X99=
gb|LN515533|+|0-867|ARO:3003154|SHV-187 [Klebsiella pneumoniae] 	867	0	867	+	<5151	3319	17	884	859	867	255	NM:i:8	AS:f:843.48	dv:f:0.00922722	id:f:0.990773	cg:Z:7=1X89=1X264=1X342=1X2=1X1=1X53=1X2=1X99=
gb|LN515534|+|0-873|ARO:3003155|SHV-188 [Klebsiella pneumoniae] 	873	0	873	+	<5151	3319	17	884	859	873	255	NM:i:14	AS:f:831.84	dv:f:0.0160367	id:f:0.983963	cg:Z:7=1X89=1X264=1X140=2I3=2I1=1I1=1I197=1X2=1X1=1X53=1X2=1X99=
gb|KP050494|+|0-861|ARO:3003156|SHV-189 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:9=1X81=1X22=1X241=1X342=1X4=1X53=1X2=1X99=
gb|AF132290|+|87-948|ARO:3001076|SHV-18 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	862	255	NM:i:9	AS:f:834.54	dv:f:0.0104408	id:f:0.989559	cg:Z:9=1X81=1X22=1X241=1X342=1D2=1I2=1X53=1X2=1X99=
gb|AF117743|+|0-780|ARO:3001077|SHV-19 [Klebsiella pneumoniae] 	780	0	780	+	<5151	3319	53	833	773	780	255	NM:i:7	AS:f:759.42	dv:f:0.00897436	id:f:0.991026	cg:Z:61=1X309=1X102=1X194=1X2=1X58=1X23=1X24=
gb|FJ668814|+|76-937|ARO:3001059|SHV-1 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:91=1X607=1X2=1X16=1X41=1X99=
gb|AF117744|+|0-780|ARO:3001078|SHV-20 [Klebsiella pneumoniae] 	780	0	780	+	<5151	3319	53	833	774	780	255	NM:i:6	AS:f:762.36	dv:f:0.00769231	id:f:0.992308	cg:Z:61=1X309=1X102=1X197=1X58=1X23=1X24=
gb|AF117745|+|0-780|ARO:3001079|SHV-21 [Klebsiella pneumoniae] 	780	0	780	+	<5151	3319	53	833	773	780	255	NM:i:7	AS:f:759.42	dv:f:0.00897436	id:f:0.991026	cg:Z:61=1X259=1X49=1X102=1X197=1X58=1X23=1X24=
gb|AF117746|+|0-780|ARO:3001080|SHV-22 [Klebsiella pneumoniae] 	780	0	780	+	<5151	3319	53	833	775	780	255	NM:i:5	AS:f:765.3	dv:f:0.00641026	id:f:0.99359	cg:Z:61=1X309=1X59=1X299=1X23=1X24=
gb|AF117747|+|0-780|ARO:3001081|SHV-23 [Klebsiella pneumoniae] 	780	0	780	+	<5151	3319	53	833	774	780	255	NM:i:6	AS:f:762.36	dv:f:0.00769231	id:f:0.992308	cg:Z:61=1X259=1X49=1X148=1X210=1X23=1X24=
gb|AB023477|+|0-861|ARO:3001082|SHV-24 [Escherichia coli] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:91=1X309=1X121=1X175=1X2=1X58=1X23=1X75=
gb|AF208796|+|0-861|ARO:3001083|SHV-25 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	862	255	NM:i:8	AS:f:837.48	dv:f:0.00928074	id:f:0.990719	cg:Z:39=1X332=1X326=1X2=1X1I1=1X1D55=1X99=
gb|AF227204|+|73-934|ARO:3001084|SHV-26 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:91=1X454=1X152=1X2=1X16=1X41=1X99=
gb|AF293345|+|0-861|ARO:3001085|SHV-27 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:91=1X231=1X32=1X97=1X244=1X2=1X58=1X99=
gb|AF299299|+|0-861|ARO:3001086|SHV-28 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:7=1X83=1X231=1X308=1X66=1X2=1X1=1X156=
gb|AF301532|+|7-868|ARO:3001087|SHV-29 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	862	255	NM:i:9	AS:f:834.54	dv:f:0.0104408	id:f:0.989559	cg:Z:114=1X241=1X45=1X296=1D2=1X1I1=1X53=1X2=1X99=
gb|X98102|+|73-934|ARO:3001061|SHV-2A [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:401=1X251=1X48=1X58=1X99=
gb|AF148851|+|5-866|ARO:3001060|SHV-2 [Escherichia coli] 	861	0	861	+	<5151	3319	23	884	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:91=1X309=1X300=1X58=1X23=1X75=
gb|AY661885|+|48-909|ARO:3001088|SHV-30 [Enterobacter cloacae] 	861	0	861	+	<5151	3319	23	884	854	862	255	NM:i:8	AS:f:837.48	dv:f:0.00928074	id:f:0.990719	cg:Z:9=1X81=1X22=1X241=1X345=1I2=1D53=1X2=1X99=
gb|AY277255|+|66-927|ARO:3001089|SHV-31 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:699=1X4=1X14=1X41=1X99=
gb|AY037778|+|91-952|ARO:3001090|SHV-32 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:91=1X231=1X32=1X7=1X89=1X244=1X2=1X58=1X99=
gb|JX268631|+|0-861|ARO:3001091|SHV-33 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:91=1X264=1X306=1X35=1X2=1X1=1X56=1X23=1X75=
gb|AY036620|+|88-949|ARO:3001092|SHV-34 [Escherichia coli] 	861	0	861	+	<5151	3319	23	884	852	861	255	NM:i:9	AS:f:834.54	dv:f:0.010453	id:f:0.989547	cg:Z:9=1X81=1X22=1X63=1X177=1X345=1X1=1X53=1X2=1X99=
gb|AY070258|+|0-861|ARO:3001093|SHV-35 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	862	255	NM:i:9	AS:f:834.54	dv:f:0.0104408	id:f:0.989559	cg:Z:252=1X103=1X342=1X2=1X1I1=1X1D6=1X48=1X99=
gb|AF467947|+|0-861|ARO:3001094|SHV-36 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:9=1X346=1X342=1X2=1X16=1X41=1X99=
gb|AF467948|+|0-861|ARO:3001095|SHV-37 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	852	861	255	NM:i:9	AS:f:834.54	dv:f:0.010453	id:f:0.989547	cg:Z:39=1X332=1X82=1X5=1X237=1X2=1X1=1X56=1X53=1X45=
gb|AY079099|+|148-1009|ARO:3001096|SHV-38 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:91=1X264=1X67=1X274=1X2=1X1=1X53=1X2=1X99=
gb|KX092356.1|+|192-1053|ARO:3001062|SHV-3 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	862	255	NM:i:8	AS:f:837.48	dv:f:0.00928074	id:f:0.990719	cg:Z:91=1X309=1X199=1X100=1X1I1=1X1D52=1X102=
gb|AF535128|+|0-861|ARO:3001098|SHV-40 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	862	255	NM:i:7	AS:f:840.42	dv:f:0.00812065	id:f:0.991879	cg:Z:356=1X342=1X2=1X1I1=1X1D6=1X148=
gb|AF535129|+|0-861|ARO:3001099|SHV-41 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:91=1X243=1X75=1X287=1X2=1X16=1X41=1X83=1X15=
gb|AF535130|+|0-861|ARO:3001100|SHV-42 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:60=1X30=1X63=1X216=1X326=1X2=1X1=1X56=1X99=
gb|AY065991|+|6-867|ARO:3001101|SHV-43 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	850	862	255	NM:i:12	AS:f:825.72	dv:f:0.0139211	id:f:0.986079	cg:Z:91=1X231=2X107=1X100=1X98=1X66=1X2=1X1I1=1X1D79=1X75=
gb|AY259119|+|116-977|ARO:3001102|SHV-44 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	862	255	NM:i:8	AS:f:837.48	dv:f:0.00928074	id:f:0.990719	cg:Z:91=1X309=1X199=1X97=1X2=1X1I1=1X1D155=
gb|AF547625|+|0-861|ARO:3001103|SHV-45 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:91=1X231=1X32=1X97=1X306=1X23=1X75=
gb|AY210887|+|111-972|ARO:3001104|SHV-46 [Klebsiella oxytoca] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:91=1X479=1X6=1X182=1X23=1X26=1X48=
gb|AY263404|+|0-861|ARO:3001105|SHV-48 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:91=1X250=1X58=1X297=1X2=1X58=1X23=1X2=1X72=
gb|AY528718|+|413-1274|ARO:3001106|SHV-49 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:91=1X102=1X206=1X297=1X2=1X58=1X23=1X75=
gb|LT985229.1|+|36107-36968|ARO:3001063|SHV-4 [Escherichia coli] 	861	0	861	+	<5151	3319	23	884	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:91=1X309=1X199=1X102=1X156=
gb|AY288915|+|0-861|ARO:3001107|SHV-50 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:91=1X454=1X58=1X93=1X2=1X16=1X41=1X99=
gb|AY289548|+|0-861|ARO:3001108|SHV-51 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	850	862	255	NM:i:12	AS:f:825.72	dv:f:0.0139211	id:f:0.986079	cg:Z:91=1X231=1X32=1X64=1X89=1X187=1X2=1X1I1=1X1D55=1X23=1X75=
gb|HQ845196|+|0-861|ARO:3001109|SHV-52 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	850	861	255	NM:i:11	AS:f:828.66	dv:f:0.0127758	id:f:0.987224	cg:Z:39=1X154=1X161=1X39=1X12=1X289=1X2=1X1=1X56=1X2=1X20=1X75=
gb|AY590467|+|0-729|ARO:3001110|SHV-53 [Klebsiella pneumoniae] Partial	729	0	729	+	<5151	3319	43	772	725	729	255	NM:i:4	AS:f:717.24	dv:f:0.00548697	id:f:0.994513	cg:Z:551=1X127=1X2=1X16=1X29=
gb|AJ863560|+|0-861|ARO:3001111|SHV-55 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:7=1X83=1X231=1X308=1X71=1X80=1X75=
gb|EU586041|+|0-861|ARO:3001112|SHV-56 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	862	255	NM:i:7	AS:f:840.42	dv:f:0.00812065	id:f:0.991879	cg:Z:356=1X331=1X10=1X2=1X1I1=1X1D155=
gb|AY223863|+|170-1031|ARO:3001113|SHV-57 [Escherichia coli] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:91=1X309=1X91=1X205=1X2=1X58=1X23=1X75=
gb|AY790341|+|0-861|ARO:3001114|SHV-59 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:91=1X63=1X232=1X310=1X2=1X1=1X82=1X73=
gb|X55640|+|111-972|ARO:3001064|SHV-5 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:91=1X309=1X359=1X23=1X75=
gb|AB302939|+|8-869|ARO:3001115|SHV-60 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:546=1X152=1X2=1X16=1X41=1X99=
gb|AJ866284|+|0-861|ARO:3001116|SHV-61 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:16=1X682=1X2=1X16=1X41=1X99=
gb|AJ866285|+|0-861|ARO:3001117|SHV-62 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	852	862	255	NM:i:10	AS:f:831.6	dv:f:0.0116009	id:f:0.988399	cg:Z:321=1X34=1X179=1X162=1X2=1X1I1=1X1D55=1X23=1X75=
gb|EU342351|+|172-1033|ARO:3001118|SHV-63 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:91=1X264=1X101=1X115=1X124=1X2=1X16=1X41=1X99=
gb|DQ174304|+|4-865|ARO:3001119|SHV-64 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	858	861	255	NM:i:3	AS:f:852.18	dv:f:0.00348432	id:f:0.996516	cg:Z:210=1X430=1X119=1X99=
gb|DQ174305|+|4-865|ARO:3001120|SHV-65 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:91=1X63=1X201=1X341=1X2=1X16=1X41=1X99=
gb|DQ174306|+|4-865|ARO:3001121|SHV-66 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	859	861	255	NM:i:2	AS:f:855.12	dv:f:0.00232288	id:f:0.997677	cg:Z:177=1X583=1X99=
gb|DQ174307|+|4-865|ARO:3001122|SHV-67 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:168=1X154=1X375=1X2=1X58=1X23=1X75=
gb|DQ174308|+|4-865|ARO:3001123|SHV-69 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	862	255	NM:i:8	AS:f:837.48	dv:f:0.00928074	id:f:0.990719	cg:Z:327=1X371=1X2=1X1I1=1X1D52=1X2=1X99=
gb|Y11069|+|0-780|ARO:3001065|SHV-6 [Klebsiella pneumoniae] 	780	0	780	+	<5151	3319	53	833	773	780	255	NM:i:7	AS:f:759.42	dv:f:0.00897436	id:f:0.991026	cg:Z:61=1X309=1X121=1X175=1X2=1X58=1X23=1X24=
gb|DQ013287|+|0-861|ARO:3001124|SHV-70 [Enterobacter cloacae] 	861	0	861	+	<5151	3319	23	884	857	861	255	NM:i:4	AS:f:849.24	dv:f:0.00464576	id:f:0.995354	cg:Z:429=1X269=1X2=1X58=1X99=
gb|AM176546|+|0-861|ARO:3001125|SHV-71 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	852	861	255	NM:i:9	AS:f:834.54	dv:f:0.010453	id:f:0.989547	cg:Z:91=1X229=1X34=1X67=1X274=1X2=1X1=1X53=1X2=1X99=
gb|AM176547|+|30-891|ARO:3001126|SHV-72 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	851	861	255	NM:i:10	AS:f:831.6	dv:f:0.0116144	id:f:0.988386	cg:Z:9=1X81=1X264=1X67=1X263=1X10=1X2=1X1=1X53=1X2=1X99=
gb|AM176548|+|16-874|ARO:3001127|SHV-73 [Klebsiella pneumoniae] 	858	5	858	+	<5151	3319	31	884	842	854	255	NM:i:12	AS:f:817.72	dv:f:0.0140515	id:f:0.985948	cg:Z:82=2X264=1X67=1X263=1X10=1X2=1X1I1=1X1D52=1X2=1X99=
gb|AM176549|+|30-891|ARO:3001128|SHV-74 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:51=1X271=1X375=1X2=1X16=1X41=1X99=
gb|AM176550|+|30-891|ARO:3001129|SHV-75 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	853	861	255	NM:i:8	AS:f:837.48	dv:f:0.00929152	id:f:0.990708	cg:Z:91=1X231=1X375=1X2=1X1=1X36=1X19=1X23=1X75=
gb|AM176551|+|30-891|ARO:3001130|SHV-76 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:39=1X307=1X278=1X72=1X2=1X1=1X80=1X75=
gb|AM176552|+|30-891|ARO:3001131|SHV-77 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	854	861	255	NM:i:7	AS:f:840.42	dv:f:0.00813008	id:f:0.99187	cg:Z:211=1X111=1X32=1X342=1X2=1X58=1X23=1X75=
gb|AM176553|+|30-891|ARO:3001132|SHV-78 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	855	861	255	NM:i:6	AS:f:843.36	dv:f:0.00696864	id:f:0.993031	cg:Z:91=1X55=1X551=1X2=1X16=1X41=1X99=
gb|AM176554|+|30-891|ARO:3001133|SHV-79 [Klebsiella pneumoniae] 	861	0	861	+	<5151	3319	23	884	856	861	255	NM:i:5	AS:f:846.3	dv:f:0.0058072	id:f:0.994193	cg:Z:356=1X145=1X196=1X2=1X1=1X156=
